,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
3514,1,0,1,1,60,1,2,1,2,0,2,2,2,2,2,1,2,110.6,5255,0
1761,1,0,0,0,58,1,2,2,1,1,1,1,1,1,2,1,1,24.45,931,0
5401,1,0,0,0,31,1,0,2,1,1,1,1,1,1,2,0,3,20.45,5143,0
2739,0,0,1,0,61,1,2,1,0,0,0,2,2,2,1,0,0,101.15,5148,0
5637,1,0,1,1,64,1,2,1,0,0,2,0,0,2,1,0,1,90.25,4660,0
6553,0,0,1,1,61,0,1,0,0,2,2,2,2,2,2,1,0,61.45,3223,0
2472,1,0,1,0,67,1,2,0,2,2,2,2,0,0,2,0,1,70.9,3959,0
4007,1,0,1,0,55,1,2,2,1,1,1,1,1,1,2,0,0,25.7,823,0
4718,0,0,1,0,20,1,0,2,1,1,1,1,1,1,1,1,3,20.0,3558,0
1493,1,0,0,0,11,1,0,1,2,0,2,0,0,0,0,1,0,79.5,5995,0
4206,0,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,1,116.8,6193,0
2158,0,0,1,1,57,1,2,0,2,0,2,2,2,2,2,1,2,84.5,4086,0
1169,1,1,0,0,70,0,1,0,0,2,2,0,2,0,1,1,1,44.05,2610,0
6355,0,0,0,0,68,1,2,1,2,2,0,2,2,2,2,0,1,110.25,5653,0
232,1,0,0,0,1,1,0,1,2,0,0,0,0,2,0,1,3,84.6,6175,1
66,1,0,1,0,47,1,2,1,0,2,0,0,0,0,1,1,2,78.9,3157,0
1603,0,0,0,0,15,1,2,0,2,0,0,0,0,2,0,1,0,64.65,6519,1
3283,0,0,1,1,69,1,0,2,1,1,1,1,1,1,1,1,1,20.35,822,0
3596,0,0,0,0,3,1,0,0,2,2,0,0,0,0,0,0,2,55.35,1126,1
4632,0,0,1,1,1,1,0,2,1,1,1,1,1,1,0,0,3,19.45,1483,1
125,1,0,0,0,33,1,0,1,2,0,0,2,2,0,2,1,2,88.95,2632,0
5350,1,0,1,1,53,1,2,0,2,2,0,0,0,2,2,0,0,69.7,3175,0
1296,0,1,0,0,20,1,0,1,0,0,0,0,2,0,0,0,0,80.7,1077,0
1976,1,1,0,0,1,1,2,1,0,0,0,0,2,2,0,1,2,93.55,6393,1
6356,1,0,0,0,10,1,0,1,2,0,2,0,2,2,1,1,2,98.9,125,0
6307,0,0,0,0,32,1,0,2,1,1,1,1,1,1,0,0,0,19.9,4921,0
2075,1,1,0,0,56,1,2,1,0,0,2,0,2,2,0,1,2,101.05,4629,0
4580,0,0,1,0,71,1,0,2,1,1,1,1,1,1,2,0,1,19.1,670,0
5750,0,1,1,0,13,1,0,1,0,0,0,0,0,0,0,1,2,70.15,6358,1
6645,0,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,3,20.1,3341,0
3086,1,0,0,0,17,1,2,1,0,0,2,2,0,2,0,1,0,95.65,1116,0
6106,1,0,0,0,2,1,0,0,2,0,2,0,0,0,0,1,3,55.1,249,1
3345,0,0,1,0,72,1,2,1,0,2,2,0,2,2,1,1,2,101.35,5681,0
6285,1,0,0,0,26,0,1,0,2,0,0,2,2,2,1,0,1,54.55,657,0
5870,1,0,1,1,5,1,2,2,1,1,1,1,1,1,0,1,0,25.9,638,1
2797,1,0,0,0,3,1,2,1,0,0,2,0,2,2,0,1,2,100.95,2858,1
918,0,0,0,0,26,1,2,1,0,0,2,0,0,0,0,1,2,80.7,1813,0
1646,0,0,1,1,59,1,2,0,2,2,0,2,0,0,1,0,3,65.5,3260,0
5122,0,0,1,1,27,1,0,0,0,2,0,0,0,0,0,0,3,49.85,607,0
5126,1,0,1,0,57,1,2,1,2,2,2,2,2,0,0,1,2,103.05,4860,0
4978,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,44.1,3736,1
5431,0,0,0,0,37,1,0,2,1,1,1,1,1,1,1,1,2,19.8,5474,0
4621,0,0,0,0,6,1,0,0,2,0,0,0,0,0,0,1,2,49.45,2730,0
364,1,0,0,0,18,1,0,1,0,0,0,2,0,0,0,1,0,75.9,673,0
3287,1,0,1,1,19,1,2,1,0,0,0,2,2,2,1,1,2,100.95,1451,1
2125,0,0,1,1,67,1,2,0,2,0,0,0,2,2,2,1,2,75.5,4379,0
4123,1,1,1,0,34,1,0,1,0,0,0,0,0,0,0,0,1,71.55,2076,0
4569,0,0,0,0,22,1,0,0,2,0,0,0,0,0,0,1,1,48.8,103,1
525,1,0,0,0,52,1,0,1,2,0,2,0,2,0,1,0,2,91.25,4006,0
4821,1,0,1,0,56,0,1,0,0,0,2,2,2,2,1,1,0,54.05,2553,0
55,1,1,0,0,18,1,2,1,0,0,0,0,2,2,0,1,2,95.45,1274,1
638,1,1,1,1,56,1,2,1,2,0,2,0,2,2,1,1,0,104.55,4778,1
302,1,0,0,0,4,1,0,1,0,0,2,2,0,2,0,1,2,90.4,3083,0
2766,0,0,1,0,64,1,2,1,2,2,2,2,2,2,1,1,2,115.0,5711,0
5811,1,0,1,0,61,1,2,0,0,2,2,0,2,2,2,0,0,80.9,4184,0
1276,0,1,1,0,71,1,0,1,2,2,2,2,2,0,2,1,2,99.4,5608,0
6591,1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,1,69.8,620,1
4720,1,1,0,0,64,1,2,1,0,0,2,2,2,2,1,0,2,102.1,5306,0
2055,1,0,0,0,45,1,2,1,2,0,2,2,2,2,0,1,1,108.45,4200,0
5376,1,0,0,0,18,1,2,2,1,1,1,1,1,1,1,0,3,23.75,3618,0
5145,1,0,1,1,66,1,2,2,1,1,1,1,1,1,1,1,1,25.7,1216,0
4432,1,0,0,0,37,0,1,0,2,2,0,2,0,0,2,1,3,40.55,714,0
3644,1,0,0,1,39,1,2,2,1,1,1,1,1,1,2,0,3,25.0,10,0
4143,1,0,0,0,25,1,2,1,0,0,0,0,0,2,0,1,2,84.8,1675,1
2878,1,0,1,0,22,1,0,1,0,0,2,0,2,0,0,1,0,87.0,1416,0
4202,1,0,1,0,10,1,0,2,1,1,1,1,1,1,1,0,0,19.6,1469,0
5175,0,0,1,0,20,1,0,2,1,1,1,1,1,1,1,0,3,20.35,3361,0
2286,1,1,1,0,8,1,0,0,0,0,2,2,0,2,0,1,1,64.4,4788,0
2261,0,0,1,0,49,1,2,0,0,0,0,0,0,0,0,1,1,52.15,2235,0
5240,0,1,1,0,65,1,0,1,0,2,2,2,2,2,2,1,1,105.85,5334,0
2296,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,45.2,3814,0
5932,1,0,1,0,5,1,0,1,0,0,2,0,2,2,0,1,2,94.45,4211,1
1753,0,1,1,0,72,1,2,1,2,2,2,2,0,0,2,1,0,96.6,5394,0
5197,0,0,1,0,72,1,2,1,0,2,2,2,2,2,2,1,2,110.15,6012,0
1968,0,0,0,0,53,1,0,1,0,2,2,0,2,2,1,1,3,100.3,4360,0
6113,1,0,0,0,21,1,2,1,0,0,0,0,0,0,0,0,3,75.3,1022,0
3117,0,1,1,1,70,1,2,1,0,2,2,2,2,2,1,1,2,107.9,5761,0
2393,0,0,1,1,33,1,2,1,2,0,2,0,2,2,1,1,3,103.7,3000,1
523,0,0,0,0,23,1,2,1,0,0,0,0,0,0,0,0,0,75.6,1280,1
5524,1,0,1,1,45,1,0,0,2,0,0,2,0,0,2,0,0,54.65,2211,0
3900,0,0,1,1,35,1,0,2,1,1,1,1,1,1,1,0,3,19.65,5557,0
6558,1,0,0,0,16,1,0,2,1,1,1,1,1,1,0,0,0,20.25,2845,1
4699,0,0,1,0,49,1,2,1,2,2,2,2,0,2,2,0,1,106.65,4341,0
5585,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,19.3,1481,1
6208,1,0,1,0,61,1,2,0,2,2,2,2,0,2,2,1,0,80.8,4104,0
3122,1,1,1,1,68,1,0,2,1,1,1,1,1,1,1,0,0,19.5,361,0
4156,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,19.75,1489,0
1969,0,0,0,0,60,0,1,0,2,0,2,0,2,2,2,0,2,53.6,2814,0
671,1,0,1,1,53,1,2,2,1,1,1,1,1,1,2,0,1,25.55,606,0
4188,0,1,0,0,28,1,2,1,0,0,2,2,2,2,0,1,2,103.3,2495,1
666,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,2,69.65,834,1
6096,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.2,5505,0
1887,0,0,0,0,16,1,2,1,0,0,0,0,0,0,0,0,2,72.65,362,1
3266,0,0,1,1,72,1,0,2,1,1,1,1,1,1,2,0,0,20.1,852,0
280,0,0,0,0,6,1,0,0,2,2,0,0,0,0,0,0,3,55.15,2803,0
1719,1,0,0,0,3,1,0,1,0,2,2,2,2,2,0,1,2,107.95,2762,0
2947,1,0,1,1,49,1,0,1,0,2,2,0,2,0,0,1,1,90.4,3808,0
4455,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,1,3,50.45,4228,1
899,1,0,1,0,50,1,2,1,2,2,0,0,0,2,0,1,1,94.4,4164,0
6031,0,1,1,1,12,0,1,0,0,0,0,2,0,0,0,1,3,29.3,3077,0
6822,1,1,1,0,32,1,0,1,0,0,0,0,0,2,0,1,1,80.3,2130,1
6090,1,0,1,1,68,1,0,1,2,2,2,0,2,2,2,1,1,103.25,5554,0
760,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.8,1622,0
1906,1,0,0,0,40,0,1,0,0,2,0,2,0,0,1,0,1,36.0,692,0
4042,1,0,0,0,5,1,0,0,0,2,0,0,0,0,0,1,2,51.35,2268,0
3823,1,0,1,0,72,1,2,0,2,2,2,2,0,2,2,0,0,78.85,4758,0
4138,0,0,0,0,1,1,0,1,0,0,2,0,2,0,0,1,2,85.45,6210,1
3818,0,0,1,0,58,1,2,1,2,2,0,2,2,2,2,1,1,109.1,5155,0
4300,0,0,0,0,24,1,2,2,1,1,1,1,1,1,1,0,0,24.6,4945,0
5569,0,1,1,0,3,1,0,1,0,0,0,2,2,0,0,1,3,83.9,2324,1
2593,0,0,1,1,62,1,0,2,1,1,1,1,1,1,2,0,0,20.3,539,0
4164,1,0,1,1,72,1,2,1,0,2,2,2,2,2,2,0,1,110.9,5986,0
3031,0,1,1,0,50,1,0,1,0,0,0,0,0,0,0,1,2,71.05,2984,1
5971,1,0,1,1,66,1,0,2,1,1,1,1,1,1,2,0,1,20.0,674,0
3579,1,0,1,1,40,1,2,1,0,0,2,0,0,0,0,1,2,81.2,2859,0
2832,1,0,1,0,40,1,2,0,0,2,0,2,2,0,1,0,1,70.75,2526,0
5449,1,0,1,1,67,1,0,1,0,2,2,2,2,2,2,0,0,103.15,5439,0
3472,0,1,0,0,56,1,2,1,0,2,2,0,2,2,0,0,2,104.75,4811,0
137,0,0,1,1,64,1,0,2,1,1,1,1,1,1,2,0,3,20.2,510,0
4892,1,1,0,0,20,1,2,1,0,0,0,0,2,0,0,1,2,84.35,1265,0
2180,1,1,1,0,71,1,0,1,0,2,2,2,0,2,2,1,1,95.5,5323,0
2128,1,0,1,1,41,1,2,0,2,2,2,0,2,0,0,1,1,74.55,2626,0
3177,1,0,1,1,72,0,1,0,2,0,2,2,2,0,2,0,3,48.9,3055,0
4854,1,0,1,1,18,0,1,0,0,2,2,0,2,0,1,0,1,46.4,6071,0
4637,1,1,1,0,71,1,0,0,2,2,0,2,2,0,1,1,0,71.0,4244,0
5115,1,0,1,0,46,1,0,0,2,2,2,2,0,0,2,0,3,65.65,2649,0
6136,0,0,1,1,46,1,0,2,1,1,1,1,1,1,2,0,0,20.25,6305,0
4261,1,0,0,0,57,1,0,0,0,2,0,2,0,0,1,1,3,54.65,2726,0
4344,0,0,0,0,68,1,2,0,0,2,2,0,2,2,2,1,2,80.65,4458,0
1331,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3,25.15,2150,0
2017,1,0,1,0,38,1,0,2,1,1,1,1,1,1,2,0,0,20.4,5742,0
4542,0,1,1,0,32,1,2,1,0,0,2,0,0,0,0,0,3,79.3,2228,0
2482,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1,2,45.0,6303,0
1358,1,0,0,0,10,1,0,1,0,0,0,0,0,0,0,0,3,70.15,5695,0
1329,0,0,1,0,72,1,0,2,1,1,1,1,1,1,2,0,0,19.4,893,0
6935,0,0,1,1,65,1,2,1,0,2,2,2,2,2,2,1,1,110.8,5641,0
2150,1,0,0,0,21,1,2,1,0,0,0,0,0,2,0,1,2,84.1,1246,0
4530,0,0,1,0,67,1,0,2,1,1,1,1,1,1,2,0,3,19.65,605,0
2122,0,0,0,0,12,1,2,0,0,0,0,2,2,2,1,1,3,75.85,6222,0
4673,0,1,0,0,25,1,2,1,2,2,0,0,2,2,0,1,3,102.8,2316,1
3981,0,1,0,0,8,1,2,1,0,0,0,0,0,2,0,0,2,85.2,5475,0
1252,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,2,19.45,1483,0
3278,0,0,1,1,65,1,2,0,0,2,0,2,2,2,2,1,0,79.4,4292,0
3374,0,1,0,0,2,1,0,0,2,2,0,0,0,0,0,0,3,54.85,79,1
2814,0,0,1,1,62,0,1,0,2,2,0,2,2,0,2,0,0,48.7,2605,0
4719,1,0,0,0,36,1,2,1,0,0,0,0,0,2,0,1,2,84.9,2663,1
1848,0,0,0,0,38,1,0,2,1,1,1,1,1,1,1,0,3,19.3,5800,0
4858,1,0,1,1,57,1,0,0,2,2,0,2,0,0,1,0,3,59.6,3042,0
3037,1,0,0,0,32,1,0,2,1,1,1,1,1,1,1,0,1,20.35,5553,0
388,1,0,0,0,44,1,2,1,0,0,2,0,0,2,0,1,3,90.4,3475,0
235,1,0,0,0,2,1,2,0,0,2,0,0,0,0,0,1,3,54.4,269,1
1077,0,0,0,0,41,1,2,1,2,2,2,2,2,2,0,1,0,114.5,3854,1
1984,0,0,1,1,14,1,2,1,0,2,0,0,0,2,0,1,0,90.9,472,1
4363,0,0,1,0,56,1,2,1,0,0,0,0,2,0,0,1,0,85.6,4152,0
3962,0,1,1,0,7,1,2,1,0,0,0,0,0,2,0,1,2,84.55,5190,1
770,1,0,0,0,11,1,0,2,1,1,1,1,1,1,0,1,1,20.45,2008,0
2165,0,0,0,0,13,1,0,2,1,1,1,1,1,1,1,0,3,20.2,2375,0
4533,0,0,1,0,71,1,2,1,0,2,2,0,2,2,2,1,0,105.15,5805,0
673,1,0,0,0,22,1,2,2,1,1,1,1,1,1,0,1,1,24.85,4180,0
249,1,0,0,0,42,1,2,1,2,2,2,0,0,2,1,1,2,99.0,3653,0
1574,0,0,0,1,15,1,0,2,1,1,1,1,1,1,1,0,3,19.65,2349,0
3419,1,0,1,1,69,1,0,1,0,2,0,2,2,0,2,1,3,92.15,5202,0
2081,0,0,1,1,23,1,0,1,0,0,2,0,0,0,0,1,1,75.3,1202,0
1823,1,0,0,0,19,1,0,1,0,2,0,0,0,0,0,1,1,73.85,784,1
6511,0,0,1,1,63,1,0,0,2,0,0,0,0,0,2,1,0,50.65,2804,0
6729,1,0,1,1,68,1,0,0,0,0,2,2,2,2,2,1,0,72.95,4196,0
4544,1,0,1,0,1,1,0,1,0,0,0,0,2,0,0,1,2,80.55,6021,1
5565,0,0,1,0,18,0,1,0,0,0,2,0,2,0,0,1,2,39.05,5311,1
716,0,0,1,0,71,0,1,0,0,2,2,2,2,2,2,0,0,58.25,3541,0
6276,0,0,1,1,15,1,0,2,1,1,1,1,1,1,1,0,1,20.35,2909,0
6568,1,0,1,1,8,1,0,2,1,1,1,1,1,1,2,0,3,19.7,548,0
2048,1,1,0,0,21,1,0,1,0,0,2,0,2,2,0,1,0,96.8,1663,1
5997,0,0,0,0,6,1,2,1,0,2,0,0,2,0,0,1,2,89.75,4584,0
5264,1,1,1,0,69,0,1,0,0,0,2,0,0,0,1,1,1,29.8,1754,0
4178,1,0,1,1,68,0,1,0,2,2,2,2,0,2,2,1,3,56.4,3372,0
4809,0,0,1,0,1,1,0,2,1,1,1,1,1,1,0,1,0,20.3,1612,0
2724,1,0,1,1,62,1,0,2,1,1,1,1,1,1,1,0,0,19.95,447,0
6391,1,0,1,1,38,1,2,0,0,2,2,0,2,2,1,0,1,78.95,2470,0
1460,1,0,0,0,5,1,2,1,0,2,2,0,0,0,0,1,2,85.3,3616,1
5989,1,1,1,0,3,1,2,1,0,0,0,0,2,2,0,1,2,94.6,2418,1
1668,0,0,0,0,45,1,2,1,2,2,2,2,2,2,0,1,2,115.65,4315,0
2756,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.95,1625,1
2000,0,1,0,0,9,1,0,1,0,0,2,0,0,0,0,0,1,75.5,5136,0
4571,0,0,1,0,20,1,0,1,0,0,0,0,0,0,0,1,0,69.8,979,0
4613,0,1,0,0,54,1,2,1,0,2,0,0,0,0,0,1,2,79.5,3711,1
404,1,0,0,0,20,1,0,2,1,1,1,1,1,1,2,1,3,19.7,3581,0
384,1,0,0,0,48,1,2,1,0,2,2,0,2,2,2,1,0,108.1,4285,0
6319,1,1,1,0,54,0,1,0,0,0,0,0,0,0,0,1,0,24.95,661,0
2152,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,1,2,50.1,4225,0
1633,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,43.8,3659,0
6449,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.55,1485,0
5580,1,0,0,0,48,1,0,2,1,1,1,1,1,1,1,0,0,19.95,11,0
4784,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,19.55,1485,0
3925,0,0,1,0,37,1,2,0,0,2,0,2,0,2,1,0,3,72.1,2308,0
5336,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.1,1477,0
4158,1,0,1,1,39,1,2,2,1,1,1,1,1,1,2,0,3,25.2,6506,0
4948,0,0,0,0,4,1,0,0,0,0,0,0,2,0,0,0,1,55.5,1905,0
5898,0,0,1,1,33,1,2,2,1,1,1,1,1,1,1,0,1,24.15,6025,0
5358,1,0,0,0,18,1,0,2,1,1,1,1,1,1,0,0,3,19.25,2874,0
223,1,0,1,0,4,1,0,0,0,0,0,2,0,0,0,0,3,50.05,1326,1
2193,1,0,0,1,56,1,0,2,1,1,1,1,1,1,1,1,3,21.2,437,0
3136,0,0,0,0,17,1,0,1,0,0,0,0,0,0,0,1,2,70.0,274,1
4469,1,0,0,0,50,1,0,1,2,2,2,2,0,0,1,1,1,90.1,3878,0
1824,1,0,1,1,72,1,0,2,1,1,1,1,1,1,2,0,0,20.3,736,0
6467,1,0,0,0,10,1,2,1,0,0,0,0,0,0,0,0,2,75.05,5941,0
5124,0,0,1,1,25,1,0,2,1,1,1,1,1,1,2,0,3,20.1,4100,0
4972,0,0,1,0,71,1,2,2,1,1,1,1,1,1,2,0,1,25.05,1447,0
797,0,0,1,1,20,1,2,2,1,1,1,1,1,1,0,1,0,25.55,4288,0
2871,1,0,1,0,14,1,2,1,0,0,0,0,2,0,0,1,2,86.1,431,1
9,1,0,0,1,62,1,0,0,2,2,0,0,0,0,1,0,0,56.15,3022,0
1944,1,0,0,1,8,0,1,0,0,0,0,0,0,0,0,0,3,25.5,1766,1
1838,1,1,0,0,54,1,2,1,0,2,0,0,0,2,0,1,2,90.05,4183,0
4804,0,0,0,0,61,1,2,1,2,2,2,2,2,2,1,1,2,118.6,5700,0
255,0,0,1,1,67,0,1,0,0,2,2,2,2,2,2,1,2,59.55,3494,0
5713,1,1,0,0,49,1,2,0,2,2,2,2,0,2,2,0,1,81.35,3473,0
4485,1,0,1,0,66,1,2,0,2,2,2,2,2,2,2,0,0,91.7,4963,0
6342,1,0,1,0,47,1,2,1,0,2,2,0,2,2,0,1,2,104.1,4320,0
1581,1,0,0,0,21,0,1,0,0,2,0,2,0,0,0,1,3,36.0,5916,0
2956,1,0,0,0,51,1,0,1,0,2,2,0,2,2,0,1,2,99.0,4268,0
924,0,1,0,0,22,1,0,1,2,2,0,0,0,0,0,0,2,81.7,1375,0
6233,1,0,0,0,3,1,0,2,1,1,1,1,1,1,0,0,3,20.7,4704,0
2508,0,0,0,0,64,1,2,1,0,2,2,2,2,2,2,1,1,110.5,5551,0
6132,0,0,0,0,67,0,1,0,0,0,2,2,2,2,0,1,1,53.4,3097,0
5024,1,0,1,0,72,1,2,2,1,1,1,1,1,1,2,0,3,25.4,1337,0
5320,1,0,0,1,37,1,0,0,2,2,0,2,0,0,2,0,1,61.45,1942,0
6042,0,1,1,0,37,1,0,2,1,1,1,1,1,1,1,0,3,19.6,5651,0
3775,1,1,0,0,41,1,2,1,0,0,2,0,2,2,0,1,2,98.4,3577,1
4835,1,0,1,0,65,1,2,1,2,0,2,0,2,2,0,1,2,104.25,5386,0
4136,1,0,1,0,47,1,0,2,1,1,1,1,1,1,1,0,0,19.9,6427,0
4964,0,0,0,0,26,1,2,1,0,0,0,0,0,0,0,1,0,74.95,1387,1
2779,1,0,0,0,9,1,2,1,0,0,0,0,2,0,0,1,2,85.35,5815,1
539,0,0,1,1,60,1,0,0,0,2,2,2,2,2,2,1,0,80.6,4191,0
2745,1,1,1,0,1,1,2,1,0,0,0,0,2,0,0,1,2,86.05,6240,1
6326,0,0,0,0,62,0,1,0,0,2,2,0,0,2,2,1,1,43.6,2387,0
6428,0,0,0,0,6,1,0,1,0,0,0,0,0,0,0,1,3,69.25,3574,1
5467,0,0,0,0,53,1,2,1,2,2,2,0,2,0,1,0,3,98.6,4444,0
1145,0,0,1,0,32,1,0,1,2,0,0,0,0,0,0,1,0,75.5,1961,0
5127,1,0,0,0,67,1,2,1,2,2,2,2,2,2,1,1,0,118.35,5921,1
4468,0,0,0,0,15,1,2,2,1,1,1,1,1,1,0,1,1,25.4,3407,1
667,1,0,0,0,49,0,1,0,0,0,2,0,0,0,0,1,0,30.2,839,0
3019,0,0,1,1,22,1,0,0,0,2,0,2,0,0,0,0,2,55.15,377,1
357,1,0,1,0,64,1,2,1,0,2,0,2,2,2,2,1,2,105.25,5392,0
5063,1,0,0,0,21,1,2,1,0,2,0,0,0,0,0,1,2,82.35,1418,1
2831,0,1,1,0,12,1,2,1,0,2,2,0,2,0,0,1,2,98.1,120,1
2783,0,0,1,0,43,1,2,1,2,2,0,0,0,2,0,1,2,94.1,3496,0
1353,1,0,1,1,66,1,0,2,1,1,1,1,1,1,1,1,2,20.35,652,0
5131,0,0,1,0,44,1,2,1,0,0,0,0,2,2,0,1,2,96.1,3707,1
470,0,1,0,0,17,1,0,2,1,1,1,1,1,1,1,0,3,20.65,2867,0
2703,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,1,3,50.1,4225,1
3330,1,1,0,0,51,1,2,1,0,0,2,0,2,2,0,1,2,97.8,4162,1
3637,1,0,0,0,9,1,0,2,1,1,1,1,1,1,0,0,3,20.25,1308,1
1396,0,0,0,0,64,1,2,1,0,0,2,0,2,2,1,1,1,100.05,5070,1
3584,1,0,1,0,8,1,0,1,2,0,0,0,0,0,0,1,3,75.0,5250,0
6336,1,0,1,1,57,1,2,1,0,0,0,0,0,0,0,1,2,74.3,3437,0
5262,0,0,0,0,59,1,2,0,2,0,0,2,0,2,1,0,0,68.7,3480,0
5645,1,0,1,0,64,1,2,0,2,0,0,0,2,0,1,1,1,66.15,3731,0
3376,0,0,1,1,1,1,0,2,1,1,1,1,1,1,0,1,3,19.4,1482,0
1256,0,0,1,1,72,1,2,0,2,0,2,2,2,2,2,1,1,85.9,4993,0
6190,1,0,0,0,1,1,0,1,0,0,0,0,0,2,0,0,2,80.5,6020,1
3512,1,1,0,0,51,1,2,2,1,1,1,1,1,1,1,0,0,25.0,475,0
5651,0,0,1,0,42,1,2,1,0,0,2,2,0,0,0,1,2,84.3,3107,1
5778,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,1,20.3,1612,0
1250,0,0,1,0,56,1,2,1,0,0,2,2,2,2,2,0,0,103.2,4744,0
5795,1,0,0,0,39,1,2,1,2,2,0,0,2,2,0,1,2,106.4,3457,0
5348,1,0,0,1,25,0,1,0,2,0,0,0,2,0,1,1,1,40.65,6486,0
6763,1,1,1,1,71,1,2,0,0,2,2,2,0,2,1,1,0,72.9,4323,0
4298,1,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,3,46.0,4172,0
3284,1,0,0,0,40,1,2,1,0,0,0,0,2,0,0,1,2,84.9,2923,0
2933,1,0,1,1,68,1,2,2,1,1,1,1,1,1,2,1,0,24.0,1149,0
4175,1,0,1,1,61,1,0,2,1,1,1,1,1,1,1,0,3,20.4,415,0
5268,1,0,1,1,69,1,2,0,2,0,2,2,2,2,2,0,0,86.9,5038,0
4910,0,0,0,0,30,1,0,0,2,2,2,2,2,2,1,0,0,85.35,2185,1
1852,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,46.2,3905,1
6583,0,0,0,0,22,1,0,2,1,1,1,1,1,1,1,1,3,19.25,3514,0
6851,1,0,1,1,38,1,2,1,0,0,2,2,2,0,2,1,0,94.9,3125,0
2105,0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,0,2,75.25,2063,1
133,1,0,0,0,1,0,1,0,0,0,0,0,0,2,0,1,2,35.45,3032,1
5236,1,0,0,0,41,1,0,1,0,2,0,2,2,0,1,1,2,89.55,3211,0
5029,0,0,1,0,7,1,0,0,2,0,0,0,0,0,0,1,0,50.3,3075,0
928,0,0,1,1,68,1,2,1,0,2,0,2,2,2,2,1,1,103.75,5539,0
823,1,0,0,0,5,1,0,0,0,0,2,2,2,0,0,1,1,63.95,2760,0
6395,1,0,1,1,41,1,2,1,0,0,2,2,2,2,1,1,2,102.6,3596,1
1531,0,0,1,1,35,1,2,2,1,1,1,1,1,1,0,1,2,25.75,6286,0
1214,1,0,0,0,19,1,2,1,0,0,0,0,0,2,0,1,0,86.0,961,1
504,1,0,0,1,69,1,2,0,2,2,2,2,2,0,2,1,1,79.45,4572,0
4285,1,0,1,1,45,1,2,0,2,2,0,2,2,0,2,0,1,73.85,2927,0
1996,1,0,1,1,67,1,0,0,2,0,2,2,0,2,2,0,3,67.85,3924,0
3072,0,0,1,1,61,1,2,0,2,2,2,2,0,2,1,1,2,79.4,4074,0
1958,1,0,0,0,24,1,2,1,0,2,2,0,0,0,0,1,0,84.85,1679,0
1384,0,0,1,0,22,1,0,1,0,0,0,0,0,0,0,1,2,69.25,994,1
894,0,0,1,0,63,1,2,1,0,0,0,2,0,0,1,1,1,81.2,4202,0
4924,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,1,2,35.75,3034,1
455,0,0,0,0,24,1,2,1,0,2,2,0,2,2,0,1,2,104.15,2139,0
5779,0,0,0,0,39,1,0,1,2,0,2,2,2,0,1,1,2,95.55,3186,1
6519,1,0,1,1,63,1,2,1,0,2,0,0,0,2,1,1,2,91.35,4760,0
3709,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,3,50.75,4234,0
6494,0,0,0,1,26,0,1,0,0,0,2,0,0,0,0,1,3,29.8,5942,0
4849,1,0,0,0,41,0,1,0,0,0,2,0,2,2,1,1,2,51.35,1699,0
4748,1,0,0,0,22,1,0,2,1,1,1,1,1,1,1,0,1,20.3,3949,0
4268,1,0,1,1,35,1,0,1,0,2,0,2,2,0,1,1,2,89.7,2748,0
3522,1,0,1,1,37,1,0,2,1,1,1,1,1,1,1,0,1,19.8,5356,0
4134,0,0,1,0,55,1,2,1,0,2,2,0,2,2,0,1,1,103.65,4689,0
3602,0,0,0,0,38,1,2,0,2,2,2,0,0,0,0,1,0,66.15,2180,0
